,season_idx,episode_idx,character,utterance
7676,5,6,BLACK WALDER,Edmure is a prisoner of House Frey. JAIME looks BLACK WALDER up and down.
7677,5,6,JAIME,"Only a fool makes threats he’s not prepared to carry out. Now let’s say I threatened to hit you unless you shut your mouth, but you kept talking. What do you think I’d do?"
7678,5,6,BLACK WALDER,I don’t give a rat’s- - JAIME hits BLACK WALDER across the face with his gold hand. BLACK WALDER staggers back beside LOTHAR.
7679,5,6,JAIME,I’m here by the king’s command to take back this castle. Have him bathed and fed. Unless you’d like to take his place.
7680,5,6,LOTHAR,"Apologies, Ser Jaime. LOTHAR waves at the Frey men escorting EDMURE."
7681,5,6,LOTHAR,Do as he says.
7682,5,6,JAIME,"The siege is now under my command. The next time the Blackfish looks out from those ramparts, he’ll see an army at his gates, not whatever this is."
7683,5,6,BRONN,Have your lads start digging perimeter trenches. Set pickets every hundred yards. And work double-time on those siege towers and trebuchets.
7684,5,6,BLACK WALDER,Those are our siege towers- -
7685,5,6,JAIME,"As I said, the siege is under my command. If that’s not to your liking, go home. LOTHAR and BLACK WALDER walk away. BRONN walks up behind JAIME."
7686,5,6,JAIME,Get word to the Blackfish. I want a parley.
7687,5,6,BRONN,A parley or a fight?
7688,5,6,JAIME,He’s an old man.
7689,5,6,BRONN,You’ve got one hand. My money’s on the old boy. EXT. BEAR ISLAND The castle of House Mormont sits atop a high hill. Waterfalls pour out below. A bird screeches.
7690,5,6,CUT TO,"BEAR ISLAND - CASTLE AUDIENCE CHAMBER LYANNA MORMONT sits at a high table flanked by a commander and a maester. JON SNOW, SANSA, and DAVOS enter. Some guards close the doors behind them."
7691,5,6,JON SNOW,Lady Mormont.
7692,5,6,LYANNA,Welcome to Bear Island. JON SNOW looks at SANSA.
7693,5,6,SANSA,"I remember when you were born, my lady. You were named for my Aunt Lyanna. It was said she was a great beauty. I’m sure you will be, too."
7694,5,6,LYANNA,"I doubt it. My mother wasn’t a great beauty or any other kind of beauty. She was a great warrior, though. She died fighting for your brother, Robb."
7695,5,6,JON SNOW,"I served under your uncle at Castle Black, Lady Lyanna. He was also a great warrior and an honorable man. I was his steward. In fact- -"
7696,5,6,LYANNA,I think we’ve had enough small talk. What are you here?
7697,5,6,JON SNOW,Stannis Baratheon garrisoned at Castle Black before he marched on Winterfell and was killed. He showed me the letter you wrote to him when he petitioned for men. It said- -
7698,5,6,LYANNA,I remember what it said. “Bear Island knows no king but the King in the North whose name is Stark.”
7699,5,6,JON SNOW,"Robb is gone, but House Stark is not. And it needs your support now more than ever. I’ve come with my sister to ask for House Mormont’s allegiance. LYANNA leans towards her maester. They whisper to each other. LYANNA turns back to face JON SNOW."
7700,5,6,LYANNA,"As far as I understand, you’re a Snow and Lady Sansa is a Bolton. Or is she a Lannister? I’ve heard conflicting reports."
7701,5,6,SANSA,"I did what I had to do to survive, my lady. But I am a Stark. I will always be a Stark."
7702,5,6,LYANNA,"If you say so. In any case, you don’t just want my allegiance. You want my fighting men."
7703,5,6,JON SNOW,"Ramsay Bolton cannot be allowed to keep Winterfell, my lady. It is our duty to stop him. Even more so because he holds our brother Rickon Stark as prisoner. What you have to understand, my lady, is that- -"
7704,5,6,LYANNA,I understand that I’m responsible for Bear Island and all who live here. So why should I sacrifice one more Mormont life for someone else’s war? JON SNOW and SANSA fall silent. DAVOS steps forward.
7705,5,6,DAVOS,"If it please, my lady, I understand how you feel."
7706,5,6,LYANNA,"I don’t know you, Ser…?"
7707,5,6,DAVOS,"Davos, my lady, of House Seaworth. LYANNA turns to her maester."
7708,5,6,DAVOS,You needn’t ask your maester about my house. It’s rather new. LYANNA settles back into her chair.
7709,5,6,LYANNA,"All right, Ser Davos of House Seaworth. How is it you understand how I feel?"
7710,5,6,DAVOS,"You never thought you’d find yourself in your position. Being responsible for so many lives at such a young age. I never thought I’d be in my position. I was a crabber’s son, then I was a smuggler. And now I found myself addressing the lady of a great house in time of war. But I’m here because this isn’t someone else’s war. It’s our war."
7711,5,6,LYANNA,"Go on, Ser Davos."
7712,5,6,DAVOS,"Your uncle, Lord Commander Mormont, made that man his steward. He chose Jon to be his successor because he knew had the courage to do what was right, even if it meant giving his life. Because Jeor Mormont and Jon Snow both understood that the real war isn’t between a few squabbling houses. It’s between the living and the dead. And make no mistake, my lady, the dead are coming."
7713,5,6,LYANNA,Is this true? JON SNOW nods.
7714,5,6,JON SNOW,Your uncle fought them at the Fist of the First Men. I fought them at Hardhome. We both lost.
7715,5,6,DAVOS,"As long as the Boltons hold Winterfell, the North is divided. And a divided North won’t stand a chance against the Night King. You want to protect your people, my lady. I understand. But there’s no hiding from this. We have to fight and we need to do it together. LYANNA’s maester leans over to whisper in her ear, but she waves him away."
7716,5,6,LYANNA,"House Mormont has kept faith with House Stark for 1,000 years. We will not break faith today."
7717,5,6,JON SNOW,"Thank you, my lady. How many fighting men can we expect? LYANNA leans to her military commander and they whisper to each other."
7718,5,6,LYANNA,62.
7719,5,6,JON SNOW,62?
7720,5,6,LYANNA,"We are not a large house, but we’re a proud one. And every man from Bear Island fights with the strength of 10 mainlanders."
7721,5,6,DAVOS,"If they’re half as ferocious as their lady, the Boltons are doomed. LYANNA smiles and nods. EXT. RIVERRUN - LANNISTER ENCAMPMENT JAIME is on horseback, galloping through the encampment. He is accompanied by a bannerman and a regiment of foot soldiers. When he reaches the bridge leading to Riverrun’s castle, he dismounts his horse and walks across it. He stands at the foot of the bridge and stares down into the water. Above, several Tully soldiers notch their crossbows and point them at him through arrowslits. The drawbridge lowers. BRYNDEN stands on the other side, accompanied by a regiment of Tully soldiers. BRYNDEN walks out across the drawbridge alone and approaches JAIME."
7722,5,6,BRYNDEN,Kingslayer.
7723,5,6,JAIME,Blackfish.
7724,5,6,BRYNDEN,I assume you’re here to fulfill the vow you gave my niece. I don’t see Sansa and Arya.
7725,5,6,JAIME,I don’t have them.
7726,5,6,BRYNDEN,Pity. Do you wish to resume your captivity? JAIME shakes his head.
7727,5,6,BRYNDEN,Then why are you here?
7728,5,6,JAIME,"You know why I’m here. This castle belongs to House Frey. You’re trespassing. In the name of King Tommen, I order you to surrender or- -"
7729,5,6,BRYNDEN,Or you’ll kill Edmure? BRYNDEN walks past JAIME.
7730,5,6,BRYNDEN,My nephew’s marked for death no matter what. Hang him and be done with it.
7731,5,6,JAIME,It won’t stop with Edmure. You’ll force me to storm the castle. Hundreds will die.
7732,5,6,BRYNDEN,Hundreds of mine. Thousands of yours. If you can breach the walls. JAIME positions himself beside BRYNDEN.
7733,5,6,JAIME,"We’ll breach them and kill every last one of you. But if you surrender, I’ll spare the lives of your men. On my honor."
7734,5,6,BRYNDEN,Your honor? Bargaining with oathbreakers is like building on quicksand.
7735,5,6,JAIME,"The war is over, ser. Why sacrifice living men to a lost cause? BRYNDEN turns to face JAIME and walks close to him."
7736,5,6,BRYNDEN,"As long as I’m standing, the war is not over. This is my home. I was born in this castle and I’m ready to die in it. So you can either attack or try to starve us out. We have enough provisions for two years. Do you have two years, Kingslayer? BRYNDEN walks past JAIME and continues back across the drawbridge."
7737,5,6,JAIME,You clearly have no intention of saving your men’s lives. Why did you come to treat with me? BRYNDEN turns back to face JAIME.
7738,5,6,BRYNDEN,"Sieges are dull. And I wanted to see you in person, get the measure of you."
7739,5,6,JAIME,"Well, now you have."
7740,5,6,BRYNDEN,"Aye, now I have. I’m disappointed. BRYNDEN turns around and walks back inside the castle. The drawbridge begins to close. JAIME scrunches up his face, turns around, and walks back across the bridge. EXT. DEEPWOOD MOTTE - COURTYARD JON SNOW, SANSA, and DAVOS are meeting with ROBETT GLOVER. Several men serving under ROBETT stand in attendance."
7741,5,6,ROBETT,The answer is no.
7742,5,6,JON SNOW,"Lord Glover, if you could just hear us out."
7743,5,6,ROBETT,I’ve heard enough. We’ve only just taken back this castle from the Ironborn. The Boltons helped us do it. Now you want me to fight against them? I could be skinned for even talking to you.
7744,5,6,JON SNOW,The Boltons are traitors. Roose Bolton- -
7745,5,6,ROBETT,Have other northern houses pledged to fight for you?
7746,5,6,JON SNOW,House Mormont.
7747,5,6,ROBETT,And?
7748,5,6,JON SNOW,We sent raven to Houses Manderly- -
7749,5,6,ROBETT,I don’t care about ravens. You’re asking me to join your army. Who is fighting in this army?
7750,5,6,JON SNOW,The bulk of the force is made up of wildlings. ROBETT laughs.
7751,5,6,ROBETT,Then the rumors are true. I didn’t dare believe them. I received you out of respect for your father. Now I would like you to leave. House Glover will not abandon its ancestral home to fight alongside wildlings. ROBETT turns around and heads up the stairs towards a door attended by his men.
7752,5,6,JON SNOW,Lord Glover.
7753,5,6,ROBETT,There’s nothing else to say.
7754,5,6,SANSA,I would remind you that House Glover is pledged to House Stark. Sworn to answer when called upon. JON SNOW glares at SANSA. ROBETT turns on his heel and walks up close to SANSA.
7755,5,6,ROBETT,"Yes, my family served House Stark for centuries. We wept when we heard of your father’s death. When my brother was lord of this castle, he answered Robb’s call and hailed him King in the North. ROBETT gets closer to SANSA."
7756,5,6,ROBETT,And where was King Robb when the Ironborn attacked this castle? When they threw my wife and children in prison and brutalized and killed our subjects? Taking up with a foreign whore. Getting himself and those who followed him killed. ROBETT looks at JON SNOW and then back at SANSA.
7757,5,6,ROBETT,"I served House Stark once, but House Stark is dead. ROBETT turns, climbs the stairs to the door, and walks through it. SANSA and JON SNOW look down. EXT. LONG BRIDGE OF VOLANTIS - BAY Many boats bearing the sigil of House Greyjoy on their sails are docked in the bay near the Long Bridge. Chatter and laughter can be heard from the Long Bridge."
7758,5,6,CUT TO,"LONG BRIDGE OF VOLANTIS - BAR Many Ironborn men are communing with prostitutes. THEON sits at a table alone, looking back at forth at them. YARA sits down at his table accompanied by a prostitute. She and the prostitute kiss at length. THEON does not look at them."
7759,5,6,THEON,Why did we have to come here?
7760,5,6,YARA,Some of us still like it. Have a drink at least.
7761,5,6,THEON,I don’t want one. YARA sighs and turns back to the prostitute..
7762,5,6,YARA,"Don’t go far, love. YARA kisses the prostitutes breast."
7763,5,6,YARA,I’ll find you in a bit. The prostitute stands. YARA kisses her backside and then slaps it. The prostitute giggles and runs away. YARA laughs and grabs a drink.
7764,5,6,YARA,Nothing on the Iron Islands has an ass like that. Doesn’t interest you anymore? THEON scrunches up his face.
7765,5,6,YARA,"I’m sorry. I won’t joke about it. I’ll never hurt you, little brother. Don’t you know that? YARA pours herself another drink."
7766,5,6,THEON,You think Uncle Euron’s hunting for us?
7767,5,6,YARA,"Of course he is. As long as we’re alive, we’re a threat."
7768,5,6,THEON,He’ll find us.
7769,5,6,YARA,It’s a great big world and we have fast ships. Drink.
7770,5,6,THEON,I don’t want any.
7771,5,6,YARA,I don’t care what you want. Drink. THEON takes a small sip of his drink.
7772,5,6,YARA,Drink it all. THEON drinks deeper.
7773,5,6,YARA,"You’re Ironborn, Theon. I know you’ve had some bad years."
7774,5,6,THEON,Some bad years?
7775,5,6,YARA,But I’m tired of watching you cower like a beat dog. Drink the goddamn ale. THEON takes another deep drink.
7776,5,6,YARA,"Now listen to me. I need you. The real Theon Greyjoy, not this rat shit pretender. Can you find him for me? Drink. THEON drinks more deeply.."
7777,5,6,YARA,"You escaped, do you hear me? You got away and you’re never going back. We’ll get justice for you."
7778,5,6,THEON,"If I got justice, my burnt body would hang over the gates of Winterfell."
7779,5,6,YARA,"Fuck justice, then. We’ll get revenge. Drink. THEON downs the rest of his ale. YARA moves closer to THEON."
7780,5,6,YARA,"Listen to me. If you’re so broken that there’s no coming back, take a knife and cut your wrists. End it. But if you’re staying, Theon, I need you. We’re gonna sail to Meereen. We’re gonna make a pact with this Dragon Queen. And we’re gonna take back the Iron Islands. YARA places her hand on the back of THEON’s neck."
7781,5,6,YARA,Are you with me? Are you really with me? THEON slowly raises his head up and locks eyes with YARA. He nods. YARA smiles and kisses his forehead.
7782,5,6,YARA,"Now, since it’s my last night ashore for a long while, I’m gonna go fuck the tits off this one. YARA stands, pats THEON on the back, walks over to the prostitute she was communing with earlier, and takes her hand. THEON stares blankly to the side. EXT. NORTHERN WILDERNESS - STARK ENCAMPMENT JON SNOW, SANSA, and DAVOS are riding horses through the encampment."
7783,5,6,DAVOS,Stannis camped here on his way to Winterfell.
7784,5,6,SANSA,And that’s a good thing?
7785,5,6,DAVOS,He was the most experienced commander in Westeros. He chose this place for a reason. Those mountains are a natural fortification. There’s a stream down there for the horses.
7786,5,6,JON SNOW,We’re not staying here long. Another storm could hit any day..
7787,5,6,DAVOS,"Aye, the snows defeated Stannis as much as the Boltons did."
7788,5,6,JON SNOW,We have to march on Winterfell now while we still can. They all dismount their horses and begin walking side by side.
7789,5,6,DAVOS,"2,000 Wildlings. 200 Hornwoods, 143 Mazins- -"
7790,5,6,SANSA,62 Mormonts.
7791,5,6,DAVOS,It’s not what we’d hoped for. But we still have a chance if we’re careful and smart. DAVOS spots two men fighting.
7792,5,6,DAVOS,For fuck’s sake. DAVOS hurries over to the men. JON SNOW and SANSA watch him go and then continue walking.
7793,5,6,SANSA,So he’s your most trusted advisor now? Because he secured 62 men from a ten year old?
7794,5,6,JON SNOW,Ser Davos is the reason I’m standing here talking to you and he served Stannis for years.
7795,5,6,SANSA,"Stannis who lost the Blackwater, who murdered his own brother, who doesn’t have a head? SANSA stops walking. JON keeps walking a few paces and then turns to face her."
7796,5,6,SANSA,It’s not enough. We need more men.
7797,5,6,JON SNOW,There’s no time.
7798,5,6,SANSA,"If we went down to Castle Cerwyn, I know that Lord- - JON SNOW moves close to SANSA."
7799,5,6,JON SNOW,"We fight with the army we have. JON SNOW looks over SANSA’s shoulder at DAVOS. He is standing in front of the fighting men, who are wrestling on the ground."
7800,5,6,DAVOS,"Friends, this is not worth fighting over! JON SNOW walks past SANSA and away."
7801,5,6,DAVOS,"This’ll be it, now. Right now, we don’t need to be fighting. One of the men gets in DAVOS’ face."
7802,5,6,MAN,Who the fuck are you?
7803,5,6,DAVOS,"Hold on. MAN #2: Yeah, who the fuck are you? SANSA spies the maester of Bear Island handling some crates containing ravens. He holds up one of the crates to LYANNA MORMONT."
7804,5,6,CUT TO,"NORTHERN WILDERNESS - STARK ENCAMPMENT TENT SANSA is writing a letter. She signs her name, pours wax, and presses the wax with the direwolf sigil of House Stark. She picks up the letter and rereads it, then stares ahead. EXT. RIVERLANDS - BROTHER RAY’S ENCAMPMENT All of RAY’s followers are gathered together in a circle. RAY is standing in the center, speaking to them all. SANDOR stands at the far end of the flock, behind everyone else. The church framing stands on a hill in the background."
7805,5,6,RAY,"I was a soldier once. All my superiors thought I was brave. I wasn’t. I mean, I never ran from a fight. Only because I was afraid my friends would see I was afraid. That’s all I was, a coward. We followed orders no matter the orders. Burn that village. Fine, I’m your arsonist. Steal that farmer’s crops. Good, I’m your thief. Kill those young lads so they won’t take up arms against us. I’m your murderer. I remember once a woman screaming at us, calling us animals as we dragged her son from their hut. But we weren’t animals. Animals are true to their nature and we had betrayed ours. I cut that young boy’s throat myself as his mother screamed and my friends held her back. RAY sits down on a stump next to one of the men and rests his arm on the man’s shoulder."
7806,5,6,RAY,"That night...I felt such shame. Shame was so heavy on me, I couldn’t eat, I couldn’t sleep. SANDOR looks down."
7807,5,6,RAY,All I could do was stare into that dark sky and listen to that mother screaming her son’s name. I’ll hear her screaming the rest of my life. RAY stands and walks back to the center of the circle.
7808,5,6,RAY,"Now, I know I can never bring that lad back. All I can do with time I’ve got left is bring a little goodness into the world. That’s all any of us can do, isn’t it? Never too late to stop robbing people, to stop killing people. Start helping people. RAY stares at SANDOR."
7809,5,6,RAY,It’s never too late to come back. SANDOR returns RAY’s gaze but is distracted by three horsemen coming up the way. RAY turns to look at them. SANDOR walks a few paces into the midst of RAY’s followers and stares at the riders.
7810,5,6,RAY,"And it’s not about waiting for the gods to answer your prayers. It’s not even about the gods. It’s about you. Learning you have to answer your prayers yourself. The three riders reach the group and stop. RAY walks out to meet them. All of RAY’s followers stand. The riders are FLYNN, MORGAN, and LEM LEMONCLOAK."
7811,5,6,RAY,"Seven save you, friends. How can we help you?"
7812,5,6,LEM,What are you doing here?
7813,5,6,RAY,"Well, we’re talking about life. You?"
7814,5,6,LEM,Protecting the people.
7815,5,6,RAY,"Well, we thank you for your protection. Who are you protecting us from?"
7816,5,6,LEM,Do you have any horses?
7817,5,6,RAY,No horses. No gold. No steel.
7818,5,6,LEM,"Food, then. Protecting the people is hungry work."
7819,5,6,RAY,"I’m sure it is. You’re welcome to stay for supper, but we have hungry mouths here."
7820,5,6,LEM,Stay safe. The night is dark and full of terrors. LEM smiles. The three riders turn the horses around and ride off. SANDOR watches them leave.
7821,5,6,CUT TO,RIVERLANDS - BROTHER RAY’S ENCAMPMENT OUTSKIRTS SANDOR is splitting wood with an ax on a chopping block. RAY walks up the path. SANDOR sees him coming but continues chopping.
7822,5,6,SANDOR,"“Seven save you, friends.”"
7823,5,6,RAY,I’m a fucking septon. What was I supposed to say?
7824,5,6,SANDOR,They don’t believe in your Seven. They’re from the Brotherhood. They follow the Red God.
7825,5,6,RAY,"Aye, well, all are welcome here. Anyway, we got nothing for them. SANDOR stops chopping."
7826,5,6,SANDOR,"Sure, you do. You’ve got food, you’ve got steel even if you say you don’t. And you’ve got women."
7827,5,6,RAY,What do you want to do? Fight them? Kill them? SANDOR shrugs and sighs.
7828,5,6,RAY,"It’d be you against all of them. I mean, these people don’t know how to fight."
7829,5,6,SANDOR,You do.
7830,5,6,RAY,I’m done with fighting.
7831,5,6,SANDOR,Even if it’s to protect yourself?
7832,5,6,RAY,Violence is a disease. You don’t cure a disease by spreading it to more people.
7833,5,6,SANDOR,"You don’t cure it by dying, either. SANDOR resumes chopping."
7834,5,6,RAY,You’ve done enough work for one day. Come on up for some supper. RAY starts back up the path.
7835,5,6,SANDOR,It’s gonna be a cold night. We’ll need firewood.
7836,5,6,RAY,I’ll save you a bowl of stew. Might even have some ale hidden away. EXT. BRAAVOS - MARKETPLACE People of all sorts line the streets. ARYA walks among them with her hands behind her back. She encounters two men sitting across from each other at a small table.
7837,5,6,MAN,He’s not a lying man. He says the Iron Fleet’s in Slaver’s Bay. I’m inclined to believe him. I’m not going anywhere near those mad fuckers. ARYA walks up beside the men and addressing the one who was speaking.
7838,5,6,ARYA,You’re Westerosi.
7839,5,6,MAN,What do you care?
7840,5,6,ARYA,I want to book passage home. The man laughs.
7841,5,6,MAN,You? Can’t afford it. ARYA tosses a bag of coins on the table in front of the man. The man opens it and pulls out some coins.
7842,5,6,MAN,Where’d you steal this from?
7843,5,6,ARYA,Why do you care?
7844,5,6,MAN,We leave in two days. You can have a hammock in steerage. ARYA throws another bag of coins on the table.
7845,5,6,ARYA,I want a cabin. And we’ll leave at dawn. ARYA walks past the man and grabs the coin purses off the table on the way.
7846,5,6,ARYA,See you at sunrise. ARYA walks onto a bridge and stops to stare out at the Titan. An old woman approaches her.
7847,5,6,WOMAN,"Sweet girl. ARYA turns to face the old woman. The old woman draws a blade and slashes ARYA across the stomach. She grabs ARYA by the neck and holds her tight to her body, the stabs ARYA severl times in the stomach and twists the blade. With her free hand, she reaches up and pulls off her face, revealing she is the WAIF in disguise. ARYA headbutss the WAIF, pushes her, and then runs and jumps off the opposite side of the bridge, plummeting into the water. The WAIF rushes to the side of the bridge ARYA jumped off and stares into the water. Bubbles and blood rise to the surface. The WAIF straightens her shirt and walks away."
7848,5,6,CUT TO,"BRAAVOS - MARKETPLACE SHORE ARYA bursts through the surface of the water, gasping. She pulls herself up onto some steps , turns onto her back, and clutches her bleeding stomach."
7849,5,6,CUT TO,"BRAAVOS - MARKETPLACE ARYA stumbles through the crowd, clutching her bleeding stomach and shivering. She looks from face to face. Everyone stares at her blankly. EXT. RIVERLANDS - BROTHER RAY’S ENCAMPMENT WOODS SANDOR is chopping a branch with a machete. He tosses the machete down and takes a drink of water, then hears people screaming and runs through the woods."
7850,5,7,DEFAULT,"No One (Script) Lyrics TITLE SEQUENCE EXT. SHEELBA SQUARE - STAGE LADY CRANE and CLARENZO are performing JOFFREY’s death scene in The Bloody Hand. Portraying CERSEI, LADY CRANE is kneeling, cradling CLARENZO’s head. The audience watches silently."
7851,5,7,LADY CRANE,"My son. My firstborn son. My child king, hush. Listen to the gods, for you they sing. Fight no more, sweet child. Your wars are won. The wolves are buried and the false stag done. Shut your blue eyes, my love. Let the crown fall. The Father above beckons you into his hall. In Seventh Heaven I’ll see you once more. But now I seek vengeance on Sansa the whore and my brother the Imp who killed his own king. Born amongst lions, our curse from within. I will slay him, I swear. With noose or with knife, though it take me a fortnight, a moon, or my life. The crowd cheers. LADY CRANE and CLARENZO stand and bow. LADY CRANE makes her way backstage. She takes off her wig and sits down at her table in the actors’ break room, wiping her eyes. She takes her bottle of rum and begins to pour herself a glass but stops when she hears a rustling from behind a clothing rack. She stands and walks over to the clothing rack, then parts the clothes. ARYA is lying on the ground behind the rack, bleeding from her stomach."
7852,5,7,CUT TO,"BRAAVOS - LADY CRANE’S APARTMENT ARYA is lying in bed. LADY CRANE sits beside her, treating her wounds."
7853,5,7,ARYA,You’re good at that. Where did you learn?
7854,5,7,LADY CRANE,I’m a jealous woman. I’ve always liked bad men and they’ve always liked me. They’d come home wherever home was that night stinking of some whore’s perfume. LADY CRANE stands and carries her tray of medical supplies into the abutting room.
7855,5,7,LADY CRANE,"So we’d fight and I’d put a hole in them. And then I’d feel terrible, so I’d patch them up. I got good at patching them up."
7856,5,7,ARYA,And good at putting holes in them. LADY CRANE chuckles. ARYA smiles.
7857,5,7,LADY CRANE,And that.
7858,5,7,ARYA,What happened to the actress? The one who wanted you dead.
7859,5,7,LADY CRANE,Bianca. LADY CRANE spoons soup into a bowl and carries it back to ARYA.
7860,5,7,LADY CRANE,"She’ll have a hard time finding work as an actress after what I did to her face. LADY CRANE hands ARYA the bowl. ARYA takes it and slurps, then scrunches up her face."
7861,5,7,ARYA,Mmm.
7862,5,7,LADY CRANE,I never did learn to cook. But eat. Eat. You need it. The company is moving on to Pentos soon. You should come with us.
7863,5,7,ARYA,I can’t.
7864,5,7,LADY CRANE,"Why not? Got a feeling you’d be good at this sort of work. And besides, we need a new actress."
7865,5,7,ARYA,I don’t think I could remember all of the lines.
7866,5,7,LADY CRANE,Come with us. What’s left for you here?
7867,5,7,ARYA,You wouldn’t be safe. Not while she’s looking for me.
7868,5,7,LADY CRANE,Who?
7869,5,7,ARYA,She doesn’t have a name.
7870,5,7,LADY CRANE,Where will you go?
7871,5,7,ARYA,Essos is east and Westeros is west. But what’s west of Westeros?
7872,5,7,LADY CRANE,I don’t know.
7873,5,7,ARYA,Nobody does. That’s where all the maps stop.
7874,5,7,LADY CRANE,"The edge of the world, maybe."
7875,5,7,ARYA,I’d like to see that. ARYA is afflicted with pain from her wound. LADY CRANE stands and pours a milky white liquid into a glass.
7876,5,7,ARYA,What’s that?
7877,5,7,LADY CRANE,Milk of the poppy.
7878,5,7,ARYA,I don’t want any. LADY CRANE hands ARYA the glass.
7879,5,7,LADY CRANE,"Sleep is the only way you’ll heal. Trust me, if my soup didn’t kill you, nothing will. ARYA takes the glass, stares into it, and then drinks it down. She lays back and LADY CRANE tucks her in. ARYA falls asleep. LADY CRANE touches her hand and dims the candlelight. EXT. RIVERLANDS - WOODS Four men are sitting around a small campfire, two young and two middle-aged. One of the middle-aged men is named GATINS."
7880,5,7,MAN,"Thing about Gatins, right, is he used to be pretty."
7881,5,7,GATINS,I was a famous kisser. You lads know how to kiss proper? The young men look at each other.
7882,5,7,YOUNG MAN,Course we do.
7883,5,7,GATINS,"This is for masters, this technique. You’re not ready. YOUNG MAN #2: I’m ready."
7884,5,7,MAN,He says he’s ready.
7885,5,7,GATINS,All right. GATINS stands and walks over to YOUNG MAN #2. YOUNG MAN #2 stands.
7886,5,7,GATINS,"Now, pay attention. You put your left hand on the back of the lady’s head. GATINS puts his left hand on the back of YOUNG MAN #2’s head."
7887,5,7,GATINS,Your right hand holds the small of the lady’s back like so. GATINS puts his right hand on the small of YOUNG MAN #2’s back.
7888,5,7,GATINS,"Very romantic. Take your middle finger, yeah, and you jam it right up her bunghole. GATINS shoves his hand down the back of YOUNG MAN #2’s pants. YOUNG MAN #2 flails and pulls away. The other middle-aged man bursts out laughing. GATINS smells his finger."
7889,5,7,MAN,So fucking close!
7890,5,7,GATINS,"Ah, it smells like pussy to me."
7891,5,7,MAN,"Look at him. You get hard, boy? YOUNG MAN #2: Fuck you! Disgusting old twats. GATINS sits back down next to the fire. YOUNG MAN #2 remains standing, fixing his pants. SANDOR appears, carrying an ax. He is walking towards YOUNG MAN #2. YOUNG MAN #2 has his back turned to him. YOUNG MAN #2: Got off on that, did you, you old fuck? The other three men spot SANDOR coming. They stand. YOUNG MAN #2 turns around to see what’s coming. SANDOR growls and decapitates him. SANDOR approaches the second young man and drives his ax into his chest. The middle-aged man approaches SANDOR from behind with a sword. SANDOR spins around and slices his throat open. SANDOR lunges at GATINS and drives his axe into his groin, then rips it away. Blood spills out and GATINS falls to his knees, whimpering. SANDOR puts his hand on GATINS’ head, forcing him to look up."
7892,5,7,SANDOR,Where’s the other one? The one with the yellow cloak.
7893,5,7,GATINS,Fuck you!
7894,5,7,SANDOR,"Those are your last words, fuck you? Come on, you can do better."
7895,5,7,GATINS,Cunt!
7896,5,7,SANDOR,"You’re shit at dying, you know that? SANDOR raises the ax above his head, growls, and buries it into GATINS. EXT. MEEREEN - MARKETPLACE The courtyard is filled with people of all types. People are buying, selling, and renovating. In one area, a red priestess is preaching to a crowd. RED PRIESTESS (speaking Valyrian): From the fire she was reborn to remake the world. Daenerys is a gift from the Lord of Light to her children. If we are steadfast in our love for the Queen and her faithful advisors, no man will ever lock us in chains again. TYRION and VARYS enter, walking together through the courtyard. TYRION smiles."
7897,5,7,TYRION,I’d call that a successful gambit.
7898,5,7,VARYS,Would you?
7899,5,7,TYRION,Look around. The city has come back to life.
7900,5,7,VARYS,You made a pact with fanatics.
7901,5,7,TYRION,I did and it worked.
7902,5,7,VARYS,"If you shaved your beard with a straight razor, you’d say the razor worked. That doesn’t mean it won’t cut your throat."
7903,5,7,TYRION,Spoken like a man who has never had to shave. TYRION and VARYS stop walking and stare out through an archway at the harbor.
7904,5,7,TYRION,I’m going to miss you.
7905,5,7,VARYS,I know.
7906,5,7,TYRION,I hope you’re right about this expedition of yours.
7907,5,7,VARYS,"If I don’t return, you’ll know I was wrong. TYRION broods. VARYS looks at him."
7908,5,7,VARYS,We need friends in Westeros. And we need ships.
7909,5,7,TYRION,"Most of all, we need our queen."
7910,5,7,VARYS,She’ll come back. She has to. My heart’s been broken too many times already. VARYS pats TYRION on the shoulder.
7911,5,7,VARYS,I’ll walk the rest of the way myself. I can’t go off on a secret mission in the company of the most famous dwarf in the city. TYRION smiles. VARYS walks on.
7912,5,7,TYRION,Varys. VARYS turns back and looks at TYRION.
7913,5,7,TYRION,"The most famous dwarf in the world. VARYS smiles and nods, then walks out into the harbor. TYRION walks back through the courtyard. INT. RED KEEP - CERSEI’S CHAMBER CERSEI is sitting at a table, drinking. There is a knock on the door. QYBURN enters. GREGOR is standing out in the hall."
7914,5,7,QYBURN,"Your Grace, several members of the Faith Militant have been permitted entry to the Red Keep."
7915,5,7,CERSEI,Have been permitted? That’s rather a tortured way of putting it.
7916,5,7,QYBURN,"They demand to see you, Your Grace."
7917,5,7,CERSEI,Who permitted them inside the Red Keep? QYBURN says nothing.
7918,5,7,CERSEI,The king is aware of their presence?
7919,5,7,QYBURN,"He is, Your Grace. He’s currently in his chambers at prayer. CERSEI stands and walks past QYBURN out into the hall. QYBURN bows to her as she passes, then follows her out with GREGOR in tow. At the bottom of the steps, LANCEL and a group of Faith Militant are waiting. CERSEI, QYBURN, and GREGOR approach them. One of the Faith Militant stares up at GREGOR."
7920,5,7,LANCEL,"Your Grace, His Holiness the High Septon wishes to speak with you at the Great Sept of Baelor."
